lead_id,created_at,dealer_id,source,inquiry_text,response_time_minutes,assigned_rep_id,converted,conversion_date,conversion_probability
229,2023-10-24 13:42:59,2,referral,Dorf schwimmen zurück laufen.,7.0,2,True,2023-11-07 13:42:59,0.727918975065507
230,2025-06-05 18:31:51,2,email,Sagen Sonne zeigen dein nah.,41.0,4,False,,0.3425228300791113
231,2025-11-12 13:04:05,2,email,Arzt gelb weiter leben wenig.,58.0,5,False,,0.3777111423491274
232,2023-02-27 10:36:53,2,email,An versuchen halten Fußball schnell.,38.0,2,False,,0.41551676236836266
233,2025-04-24 22:41:09,2,referral,Oma sieben Ball Fenster aus fehlen hören sitzen.,43.0,5,True,2025-05-18 22:41:09,0.8650813724341617
234,2025-12-07 21:55:53,2,email,Rennen versuchen Stück Weg schlafen selbst warm hängen.,111.0,5,True,2025-12-12 21:55:53,0.2097522721952867
235,2023-04-17 11:09:43,2,referral,Fest glücklich Fußball schwer.,48.0,2,False,,0.13642260455766675
236,2024-05-22 09:26:22,2,referral,Kein Schluss Stein bekommen bringen gelb fahren einmal.,10.0,3,True,2024-06-17 09:26:22,0.5100933653843278
237,2023-06-25 03:13:42,2,email,Fallen schlimm Wald weg Oma zu.,117.0,2,False,,0.2192615664657959
238,2024-01-10 11:23:36,2,website,Vier kann Milch darauf früh.,26.0,2,False,,0.38042152578600097
239,2023-02-14 15:21:20,2,website,Nase bald sofort Junge Zimmer.,16.0,5,False,,0.25264556027239743
240,2024-06-20 14:12:19,2,email,Bringen schaffen kennen helfen.,92.0,5,True,2024-07-14 14:12:19,0.2943566372843113
241,2025-10-07 12:52:48,2,website,Mutter gewinnen erschrecken nur genau dort Straße.,59.0,1,True,2025-11-06 12:52:48,0.6592253887999469
242,2025-03-05 23:08:34,2,referral,Arbeiten zusammen andere.,79.0,4,False,,0.4086539109486772
243,2025-01-04 14:27:20,2,referral,Ab Lehrerin bleiben denken Fußball Minutenmir stark müssen.,114.0,4,False,,0.31749236100273803
244,2023-11-04 22:48:37,2,email,Wird schlimm mit wohl Fahrrad.,89.0,1,True,2023-11-19 22:48:37,0.7110522302131967
245,2025-01-22 01:38:05,2,email,Dorf für Ding drei Geschichte Wagen Abend.,87.0,5,False,,0.37946389133056746
246,2026-01-28 12:39:36,2,website,Packen Licht Wasser.,60.0,5,True,2026-02-01 12:39:36,0.8844459125398154
247,2024-01-11 10:34:00,2,website,Nur Lehrer kein Mutter schlagen.,17.0,5,True,2024-01-18 10:34:00,0.5183746943893142
248,2024-03-02 20:41:17,2,website,Endlich zu zehn früh nass zum wichtig fragen.,93.0,5,True,2024-03-30 20:41:17,0.4343907939253112
249,2023-07-01 07:44:06,2,email,Gehen Wagen Affe.,76.0,3,True,2023-07-05 07:44:06,0.18448703457187873
250,2024-12-07 05:23:29,2,referral,Verlieren Pferd gewinnen.,35.0,4,True,2024-12-16 05:23:29,0.2890488124513645
251,2023-07-01 04:20:01,2,referral,Durch zu gehen Onkel.,28.0,1,False,,0.7338465800999182
252,2025-02-15 16:14:09,2,website,Über damit tragen kennen.,23.0,4,False,,0.48903159854924105
253,2025-05-01 20:04:27,2,referral,Scheinen ganz und Ferien fehlen.,12.0,2,True,2025-05-05 20:04:27,0.3174526918615686
254,2023-10-10 17:14:08,2,referral,Nämlich Dorf Kopf verkaufen heute plötzlich.,70.0,3,False,,0.8109027479931353
255,2024-10-12 11:25:00,2,website,Name erst Herr lieb bald.,41.0,2,True,2024-11-05 11:25:00,0.37897877200691465
256,2024-12-22 19:03:13,2,email,Suchen und Glück um Nacht.,92.0,1,True,2025-01-07 19:03:13,0.3737288148990122
257,2024-05-02 22:17:50,2,email,Danach sechs Mensch selbst Hunger.,32.0,3,False,,0.3554380537999934
258,2023-09-05 08:56:29,2,website,Für dich unten wollen dumm fünf ließ.,9.0,2,False,,0.16621570301142166
259,2025-10-26 17:52:18,2,website,Feuer um Schiff Wort Zeit Herr.,82.0,4,False,,0.10732109685180236
260,2024-02-06 14:51:09,2,email,Nehmen ließ dumm Berg Auge war.,101.0,4,False,,0.8212193121184963
261,2026-01-08 17:52:18,2,referral,Ganz gab möglich Ding hart fragen.,30.0,1,False,,0.2601164943592618
262,2024-04-13 03:09:09,2,referral,Versuchen erklären stark Onkel Uhr Kind.,76.0,1,True,2024-04-21 03:09:09,0.39617195414033723
263,2025-10-17 13:42:23,2,website,Minutenmir durch turnen bleiben und Stadt Name.,32.0,4,False,,0.5728185446854609
264,2024-04-07 08:02:57,2,website,Boden gern Tisch etwas.,36.0,2,False,,0.785179289130438
265,2023-07-06 22:51:27,2,email,Gerade dumm ja schicken.,118.0,4,False,,0.4501194942723832
266,2024-10-02 02:33:22,2,referral,Tragen glauben fast richtig Minute ihn stellen.,56.0,5,False,,0.4514265873646812
267,2024-01-08 04:39:34,2,referral,Wiese weit kommen Familie einigen treffen.,59.0,5,True,2024-02-03 04:39:34,0.39185277353168957
268,2024-02-26 07:52:18,2,website,Fast laut Musik Lehrer spielen Uhr.,25.0,1,True,2024-03-27 07:52:18,0.8859999321315428
269,2025-09-11 22:29:46,2,referral,Kommen Bild schwarz.,32.0,3,True,2025-10-09 22:29:46,0.25672209014649217
270,2024-02-09 23:24:00,2,referral,Wohnung will ziehen ihm.,27.0,5,True,2024-02-16 23:24:00,0.8517512540899591
271,2025-11-06 03:01:01,2,website,Nächste Auge ob gab wenig Geburtstag wird.,92.0,5,True,2025-11-24 03:01:01,0.24122158549181646
272,2023-09-18 01:55:30,2,email,Zehn für langsam.,97.0,3,True,2023-09-21 01:55:30,0.10540757208019597
273,2024-11-05 06:15:10,2,website,Damit Lehrerin Ding klettern Freund.,47.0,2,True,2024-11-21 06:15:10,0.29659662645280643
274,2024-09-23 17:40:13,2,website,Heiß Rad tragen acht halbe gestern weiter liegen.,71.0,4,False,,0.38499382384170777
275,2025-12-24 18:41:42,2,website,Bild immer der mein hinter.,81.0,1,True,2026-01-19 18:41:42,0.20128598823131671
276,2024-09-25 06:15:08,2,email,Ruhig haben lieb führen wohl.,14.0,4,True,2024-09-28 06:15:08,0.6807249193749719
277,2025-05-15 22:19:11,2,referral,Mögen immer Wort neu dürfen.,110.0,3,True,2025-05-22 22:19:11,0.23523823945020483
278,2024-07-28 05:43:17,2,email,Rund lustig Sonne liegen schlimm turnen.,16.0,3,False,,0.7651706588671617
279,2025-03-16 03:45:12,2,website,Fahren ob heute.,75.0,4,False,,0.4722823970986808
280,2023-06-04 17:07:19,2,website,Essen Polizei eigentlich etwas uns Mann.,73.0,2,False,,0.5280477541426015
281,2024-05-30 20:37:19,2,referral,Steigen kennen Boden ruhig.,88.0,5,False,,0.799416769462867
282,2024-11-22 20:01:15,2,email,Schauen hat noch Lehrerin Leben ließ doch.,58.0,1,True,2024-12-01 20:01:15,0.12463986037185837
283,2025-11-28 16:59:05,2,email,Steigen leben genau Arzt.,28.0,1,False,,0.14467945643859645
284,2024-02-17 09:03:27,2,referral,Also Sonntag endlich heiß.,68.0,5,False,,0.6941625110939553
285,2023-06-24 04:13:37,2,email,Papa Schluss klein Fahrrad Nacht singen.,55.0,4,False,,0.8706104920200324
286,2025-01-26 22:42:12,2,email,Spaß gar immer Fuß groß.,95.0,3,False,,0.7589822653522694
287,2026-01-18 18:36:33,2,referral,Tag gehören müde Vogel Monat Meer fallen.,51.0,3,False,,0.6546807475617245
288,2023-07-09 08:56:50,2,website,Seit er Meer steigen.,28.0,4,True,2023-07-29 08:56:50,0.24880977533876125
289,2025-12-03 19:55:20,2,website,Sicher deshalb führen fünf Mama nennen.,72.0,2,False,,0.7868353250233481
290,2025-11-23 13:39:02,2,email,Zimmer neun glauben.,116.0,5,False,,0.25687440967233766
291,2024-10-18 22:14:11,2,website,Schüler Himmel Land im.,72.0,3,True,2024-10-30 22:14:11,0.4282958478251032
292,2024-08-17 16:37:46,2,website,Scheinen versuchen Zeit gelb stark das.,113.0,2,False,,0.5072940038720372
293,2026-01-03 04:05:56,2,email,Leute Eis Polizei dick ja.,118.0,2,True,2026-01-15 04:05:56,0.5970517435217112
294,2024-11-08 00:25:54,2,referral,Einmal erschrecken Ding dann.,51.0,1,True,2024-12-01 00:25:54,0.17102951794508903
295,2025-12-10 06:03:03,2,email,Arbeiten fünf Spiel sprechen lieb sehen nehmen.,102.0,1,True,2025-12-12 06:03:03,0.3308557972659313
296,2025-01-23 21:30:52,2,referral,Kurz rufen weiter gibt.,32.0,2,False,,0.8110736532092786
297,2023-07-12 22:44:21,2,website,Unser halten früher werden gibt.,105.0,5,True,2023-08-11 22:44:21,0.7166852914938521
298,2025-10-16 15:24:44,2,website,Später wird gewinnen allein weiß.,21.0,3,False,,0.7451783292736578
299,2024-12-20 01:12:19,2,website,Dein also hier.,34.0,3,True,2024-12-30 01:12:19,0.2547350595840825
300,2023-10-04 05:57:35,2,website,Ja Zahl gesund Glas nächste bin denn hinein.,62.0,3,False,,0.2275930399052326
301,2024-09-22 05:57:31,2,email,Bleiben rund kein Nacht da fröhlich Arzt.,88.0,5,True,2024-09-28 05:57:31,0.7734143644501117
302,2024-09-01 00:11:55,2,website,Her mit beißen Hilfe.,21.0,4,False,,0.4275826871353514
303,2023-07-07 05:32:16,2,email,Rad Fuß turnen schwer Seite.,69.0,4,False,,0.8826876918123782
304,2025-09-25 15:37:37,2,email,Los rund Buch verlieren braun nein.,21.0,4,False,,0.5923933758979358
305,2025-02-15 14:55:57,2,website,Gott Teller geben Apfel einigen Ende dabei.,83.0,2,True,2025-02-21 14:55:57,0.39612497584821893
306,2024-07-11 22:20:30,2,referral,Garten frei oben vielleicht traurig.,118.0,2,False,,0.1569143922126499
307,2024-12-12 09:49:11,2,referral,Sonntag will vor darin tragen nennen möglich mögen.,81.0,4,True,2024-12-24 09:49:11,0.5019570001708941
308,2025-08-16 06:22:08,2,website,Lehrerin den früh spät.,11.0,1,False,,0.2194819412128065
309,2025-04-11 18:39:10,2,referral,Sache tief Spiel Arbeit.,60.0,3,False,,0.8492958549397763
310,2025-05-30 12:41:16,2,website,Zurück baden bleiben.,100.0,3,True,2025-06-28 12:41:16,0.8811674214388472
311,2025-02-18 02:08:15,2,website,Baden Tier fertig nichts rufen.,96.0,5,False,,0.8733318763934498
312,2023-12-17 12:22:00,2,email,Ließ weg weg fast rot.,28.0,5,True,2023-12-24 12:22:00,0.7434133331073306
313,2023-10-25 23:21:10,2,email,Rot schlafen zu leben schreiben Teller bleiben Schnee.,35.0,5,True,2023-11-15 23:21:10,0.7669979369507198
314,2025-10-25 01:58:51,2,email,Zwischen reich packen Arbeit Sache Wort.,15.0,2,True,2025-11-10 01:58:51,0.6748601691193572
315,2023-08-15 16:39:26,2,website,Viel klettern erzählen.,62.0,2,False,,0.5301378603632283
316,2024-03-19 13:46:13,2,website,Sicher bringen Buch mit Gott Fenster.,102.0,3,True,2024-03-21 13:46:13,0.39878494601681813
317,2024-04-01 23:41:25,2,referral,Frei einfach Zug kam lieb Wiese Welt.,99.0,2,False,,0.20909928186162646
318,2026-01-07 12:03:15,2,website,Merken erst Katze Hilfe mehr.,52.0,5,True,2026-02-01 12:03:15,0.6361138397015449
319,2024-01-09 23:02:02,2,email,Mehr kennen Beispiel oder schreiben Woche.,54.0,4,False,,0.8080864785850408
320,2024-05-26 14:08:50,2,email,Besser Vater spät.,25.0,3,False,,0.29320285345025865
321,2023-03-19 02:48:06,2,email,Tisch fressen dein ihn ließ kochen rund steigen.,23.0,3,True,2023-03-27 02:48:06,0.31379903976573265
322,2025-05-08 01:06:51,2,referral,Wetter man Uhr werden hängen Ende.,113.0,2,False,,0.8768301640064213
323,2024-09-18 14:29:42,2,website,Machen damit nehmen besser Welt.,21.0,5,False,,0.7882541226380338
324,2024-10-12 18:51:25,2,email,Im springen Mann Frau dabei neun.,120.0,4,False,,0.8373706410377089
325,2025-07-24 09:49:57,2,email,Hoch beißen letzte.,22.0,1,False,,0.279603275792203
326,2024-10-13 02:23:42,2,email,Nah langsam Bauer zwischen sonst kam Flasche.,71.0,2,False,,0.4133496642188036
327,2025-06-03 01:30:53,2,email,Davon rechnen scheinen drei Minute bringen.,45.0,4,False,,0.8377606704805246
328,2023-10-29 21:38:51,2,website,Buch Geschenk fragen tot Wagen am.,47.0,5,True,2023-11-19 21:38:51,0.7589957839985226
329,2024-07-05 00:38:51,2,website,Frei bauen Gesicht Stunde Rad Schüler nach.,27.0,5,False,,0.6995636810504352
330,2024-05-26 14:36:16,2,website,Essen Schwester erschrecken gestern schenken einfach.,38.0,3,False,,0.8816867345829178
331,2024-05-30 13:55:30,2,email,So Schüler Mutter einmal Glas Essen.,63.0,5,True,2024-06-14 13:55:30,0.7849393032313309
332,2024-08-20 17:55:56,2,website,Sache Hunger sprechen sieht Bauer beißen.,66.0,4,True,2024-09-02 17:55:56,0.4806547763312443
333,2024-08-17 04:19:45,2,email,Fiel er als Monat Stelle Zimmer erzählen was.,51.0,1,True,2024-08-28 04:19:45,0.3929227823467253
334,2026-01-17 23:03:09,2,referral,Ging frei Sommer groß früh will ganz gar.,16.0,1,False,,0.11796206374816567
335,2023-09-09 11:40:38,2,email,Zimmer gesund nicht Geld fest unser fünf auf.,95.0,2,True,2023-10-05 11:40:38,0.8726056405296271
336,2024-01-21 17:54:56,2,website,Verkaufen mögen ich ja.,76.0,4,False,,0.4176207012571598
337,2026-02-09 19:35:20,2,referral,Wirklich halten darauf hin Leute Flasche.,111.0,4,False,,0.38401422016328957
338,2025-03-09 14:48:29,2,website,Verlieren rot der.,8.0,1,False,,0.21895169297285932
339,2023-03-30 07:17:31,2,email,Dorf zehn Himmel gegen durch möglich scheinen.,25.0,4,False,,0.47461652892256845
340,2025-03-17 10:39:26,2,website,Welt nennen schon Feuer oder letzte Wald für.,12.0,5,True,2025-03-19 10:39:26,0.24378130196901468
341,2024-07-22 04:07:02,2,email,Groß Auto schenken da beißen seit.,36.0,2,False,,0.17655564728732456
342,2023-08-10 14:55:53,2,website,Waschen wer können Erde.,113.0,2,True,2023-08-19 14:55:53,0.6608331021255389
343,2025-03-08 20:52:08,2,website,Endlich nie oder.,25.0,1,True,2025-04-02 20:52:08,0.39531445952774036
344,2025-05-07 23:32:51,2,website,Bauen zur wieder Meer heiß Küche draußen.,88.0,2,True,2025-05-13 23:32:51,0.26816070564474004
345,2024-12-18 03:04:23,2,website,Ein weinen Schüler beißen damit auch.,13.0,5,False,,0.7220482911900603
346,2025-07-06 11:39:29,2,website,Einige gewinnen lustig bin Hase langsam sicher.,110.0,4,False,,0.6700687251902044
347,2024-11-17 12:02:01,2,website,Zusammen Seite krank.,36.0,4,True,2024-12-16 12:02:01,0.23527670296796394
348,2025-02-11 14:42:36,2,website,Wollen sonst führen heute.,29.0,2,True,2025-02-19 14:42:36,0.5062848387446967
349,2026-01-29 22:42:13,2,email,Langsam Geschichte doch fast nie oder.,94.0,2,True,2026-01-30 22:42:13,0.49164910112882687
350,2025-04-01 12:21:47,2,website,Ob schwarz die.,91.0,1,True,2025-04-14 12:21:47,0.8048402527038455
351,2023-12-24 04:55:42,2,referral,Winter schon nein neun.,13.0,2,False,,0.3230897903442561
352,2025-11-10 18:51:40,2,website,Früher Spiel Ding erzählen laufen.,88.0,2,False,,0.8407018626069712
353,2024-05-25 10:21:26,2,website,Bruder nass es Affe.,110.0,1,False,,0.6887401394669859
354,2026-01-11 05:46:14,2,email,Beißen Lehrer Fisch dick Ding Geschenk.,68.0,5,True,2026-01-30 05:46:14,0.7433492696585923
355,2023-03-10 09:31:20,2,website,Sein Erde Gott verstecken Tür.,94.0,2,False,,0.3706067867653956
356,2024-06-23 23:47:46,2,email,Her Mann Klasse fahren Minutenmir wirklich Ferien.,60.0,5,True,2024-07-22 23:47:46,0.39447840578638527
357,2025-03-09 20:46:15,2,email,Warm schwimmen wieder.,77.0,5,True,2025-03-31 20:46:15,0.3704687305559097
358,2024-05-07 17:08:19,2,website,Schlecht schreien wer mein tragen.,45.0,2,True,2024-05-10 17:08:19,0.6539699483970085
359,2025-06-25 07:00:56,2,website,Las überall wieder wohnen als Wagen ein.,68.0,2,False,,0.19432124277281349
360,2024-09-23 08:37:27,2,referral,Arzt frei fangen dann aus jetzt einmal müde.,20.0,3,False,,0.35501368555957147
361,2023-05-12 01:17:37,2,website,Ende schicken drei nennen.,43.0,3,True,2023-06-09 01:17:37,0.7512569166104158
362,2025-05-08 01:10:38,2,website,Bauen Monat schwer erklären erst sonst.,116.0,2,False,,0.1742713716336696
363,2026-02-08 11:36:23,2,email,Glücklich Wasser andere Mädchen Vogel.,96.0,1,True,2026-02-20 11:36:23,0.4097627635054064
364,2025-03-11 04:41:05,2,email,Fährt ihr halten Bett Auge Eis.,120.0,2,False,,0.24291306815306835
365,2024-01-18 23:50:52,2,referral,Sommer will geben Leute vielleicht kennen hat Blume.,36.0,1,True,2024-02-13 23:50:52,0.3180828971102019
366,2023-02-25 12:43:27,2,referral,Vogel viel ließ am Feuer Wagen Hund.,70.0,4,True,2023-03-16 12:43:27,0.5290274388215231
367,2024-12-19 04:06:06,2,email,Hinter leicht weiß dabei Vogel bauen etwas.,98.0,5,True,2024-12-28 04:06:06,0.7483571642580219
368,2024-04-21 05:31:28,2,email,Mehr Wiese Auge schnell Sommer.,48.0,1,True,2024-05-05 05:31:28,0.4657704960036585
369,2023-09-10 10:42:25,2,email,Mich sprechen das also.,90.0,4,True,2023-09-25 10:42:25,0.36628133656171347
370,2026-02-01 16:18:49,2,referral,Zeitung Zug scheinen.,48.0,1,False,,0.5040180654723976
371,2023-07-07 21:33:56,2,referral,Reich unser beide Herz.,90.0,5,True,2023-07-12 21:33:56,0.467919522733529
372,2024-09-18 10:12:02,2,website,Brauchen schreiben auf sieht.,107.0,3,True,2024-10-10 10:12:02,0.7637681157028395
373,2026-02-03 07:09:08,2,referral,Nie Stein Fußball laufen früher stellen vergessen.,103.0,4,True,2026-02-27 07:09:08,0.7665582364226143
374,2025-10-17 06:04:51,2,email,Neun nehmen kann suchen sprechen.,55.0,4,False,,0.4859314274570473
375,2023-07-08 17:48:33,2,referral,Mal hier las vergessen.,63.0,4,False,,0.317374542497597
376,2025-06-23 03:28:44,2,email,Gesund Lehrer gesund Ferien vergessen Wagen uns.,73.0,3,False,,0.17735485839379736
377,2025-02-19 09:44:11,2,website,Finden Angst möglich Land Welt.,27.0,2,True,2025-03-10 09:44:11,0.23987032695089577
378,2025-09-23 19:06:33,2,email,Noch Katze jetzt merken Auge lesen.,103.0,3,True,2025-09-26 19:06:33,0.11512791115922605
379,2024-08-30 18:35:45,2,website,See bleiben kommen Hase fertig als später Licht.,117.0,2,False,,0.37163265774433263
380,2024-05-12 22:16:00,2,email,Schwarz bis müssen legen.,74.0,5,True,2024-05-22 22:16:00,0.7926714116113783
381,2024-07-15 05:48:40,2,referral,Los schlagen im Polizei Himmel er dich.,97.0,2,False,,0.7616884198859315
382,2023-12-11 18:49:39,2,referral,Wahr Schluss Bauer nun leise Minute ja Papa.,16.0,4,False,,0.40853201774537395
383,2023-12-10 15:14:54,2,email,Fliegen leise die zur haben genau zusammen.,26.0,2,False,,0.7586598101492521
384,2025-01-19 06:23:11,2,referral,Bruder Herr aber las Schwester Sonntag gefährlich Spaß.,115.0,3,True,2025-01-31 06:23:11,0.8269938383089721
385,2025-02-26 21:41:56,2,website,Endlich Hase Tisch Schluss zwischen.,28.0,3,True,2025-03-28 21:41:56,0.6034317419599856
386,2024-04-03 16:49:26,2,referral,Laut sofort hart damit Haare.,35.0,1,True,2024-04-15 16:49:26,0.8304758875171093
387,2024-01-06 00:00:18,2,email,Gehören wie Platz Rad.,59.0,5,True,2024-01-07 00:00:18,0.5915263099396496
388,2025-03-24 17:25:36,2,website,Ließ los gegen sprechen Bruder Platz heute verstecken.,90.0,4,False,,0.6755922731659006
389,2023-10-27 23:09:24,2,website,Nase Geburtstag da holen bleiben.,107.0,4,False,,0.6490883477378026
390,2025-10-22 00:50:07,2,email,Herr mögen reiten er geben.,48.0,2,True,2025-10-26 00:50:07,0.22204525743854947
391,2024-09-14 15:38:11,2,referral,Machen jeder haben frei.,24.0,3,False,,0.13134306539215493
392,2025-05-22 13:09:45,2,referral,Uns nah halbe zum davon.,107.0,3,False,,0.7225038463890686
393,2026-01-08 00:15:01,2,referral,Andere Lehrer sieben Tante.,9.0,4,False,,0.722920864552398
394,2023-08-25 14:58:45,2,website,Fertig ist ihr Licht ich Loch Auge.,110.0,4,True,2023-08-28 14:58:45,0.48609329998048034
395,2024-01-16 09:30:59,2,website,Dauern um Pferd.,25.0,2,True,2024-01-30 09:30:59,0.13764557176873904
396,2025-07-09 18:48:55,2,email,Werden ging finden leben kalt sitzen Blume.,52.0,1,True,2025-07-10 18:48:55,0.7498261935036504
397,2024-02-20 10:37:08,2,referral,Blau helfen suchen schlafen gerade Sohn Spaß.,65.0,4,False,,0.6344495488322014
398,2025-02-02 14:07:59,2,email,Ziehen stellen einmal vorbei dick kaufen.,88.0,3,True,2025-03-01 14:07:59,0.7498160135898474
399,2026-01-25 10:38:03,2,referral,Heute Arzt ein können groß etwas sehen.,59.0,2,True,2026-01-30 10:38:03,0.12811357959417907
400,2023-11-18 16:18:38,2,email,Weiter dann verlieren beim erst stark.,101.0,2,True,2023-12-14 16:18:38,0.8061151961593785
401,2025-12-22 10:29:20,2,referral,Früher Schuh lustig führen.,24.0,1,False,,0.12946719621365999
402,2025-07-20 07:41:36,2,website,Selbst ihm zeigen seit nichts.,44.0,4,True,2025-08-12 07:41:36,0.15591996843124045
403,2023-06-07 09:19:32,2,website,Mehr Geschenk nennen Jahr Abend Haare.,48.0,3,False,,0.32600202226506136
404,2025-03-26 06:58:24,2,email,Sehen Schüler mal schlagen turnen versuchen.,112.0,1,True,2025-03-27 06:58:24,0.6825230871187234
405,2024-05-27 13:08:06,2,referral,Maus sie ruhig.,79.0,5,False,,0.6545972449550662
406,2023-08-24 11:35:26,2,email,Beispiel hoch acht Fuß.,97.0,1,False,,0.6705347486906772
407,2023-04-03 02:00:47,2,email,Müssen baden Woche Freund fertig.,85.0,3,True,2023-04-29 02:00:47,0.1992289326965392
408,2024-04-02 08:42:17,2,website,Stelle Wohnung weil glücklich lachen.,69.0,1,True,2024-04-26 08:42:17,0.3115651826777257
