car_id,dealer_id,make,model,year,acquisition_price,expected_resale_price,condition_score,location,ingredients_date,days_in_stock,status
261,3,Audi,Wissen,2020,45261.0,52050.149999999994,2,Gießen,2024-07-06 00:41:18,174,sold
262,3,Audi,Verstecken,2020,32144.0,36965.6,8,Gießen,2024-10-22 04:22:34,171,sold
263,3,Audi,Wiese,2022,16806.0,,5,Gießen,2023-12-17 22:53:40,15,available
264,3,Audi,Ding,2023,39942.0,45933.299999999996,5,Gießen,2024-01-20 04:58:16,122,sold
265,3,Audi,Affe,2022,42556.0,48939.399999999994,10,Gießen,2025-05-17 14:18:44,133,sold
266,3,Audi,Haus,2019,44902.0,51637.299999999996,8,Gießen,2024-02-14 16:33:36,161,sold
267,3,Audi,Vielleicht,2019,20010.0,23011.5,10,Gießen,2026-01-22 18:55:08,78,available
268,3,Audi,Lehrer,2018,36026.0,,3,Gießen,2025-04-22 17:29:47,96,available
269,3,Audi,Endlich,2018,33729.0,38788.35,2,Gießen,2024-02-15 09:09:16,150,sold
270,3,Audi,Schuh,2022,10585.0,12172.749999999998,7,Gießen,2023-11-24 17:52:29,85,sold
271,3,Audi,Dann,2024,10551.0,12133.65,10,Gießen,2023-08-23 02:09:02,64,sold
272,3,Audi,Den,2018,36840.0,,5,Gießen,2024-07-03 04:35:15,172,available
273,3,Audi,Oder,2024,36625.0,42118.75,1,Gießen,2024-01-14 00:33:01,125,sold
274,3,Audi,Weg,2018,22183.0,,10,Gießen,2026-01-23 10:42:57,69,available
275,3,Audi,Bett,2024,38267.0,44007.049999999996,6,Gießen,2024-04-15 13:31:15,26,sold
276,3,Audi,Stellen,2021,24259.0,,4,Gießen,2025-04-02 20:58:54,101,available
277,3,Audi,Treffen,2021,33109.0,38075.35,5,Gießen,2025-11-13 03:11:50,115,available
278,3,Audi,Zu,2024,26843.0,,6,Gießen,2025-03-01 18:35:18,153,available
279,3,Audi,Führen,2019,14279.0,16420.85,3,Gießen,2025-06-20 02:09:03,179,sold
280,3,Audi,Herz,2023,19829.0,22803.35,5,Gießen,2023-11-27 13:11:17,173,sold
281,3,Audi,Halten,2019,12935.0,14875.249999999998,4,Gießen,2025-10-05 13:14:04,13,sold
282,3,Audi,Den,2019,34944.0,40185.6,1,Gießen,2024-12-12 02:18:18,146,sold
283,3,Audi,Dauern,2019,17475.0,20096.25,3,Gießen,2025-07-28 20:16:01,145,sold
284,3,Audi,Darauf,2024,25817.0,,3,Gießen,2023-05-27 22:15:04,121,available
285,3,Audi,Besser,2021,20424.0,,2,Gießen,2025-09-06 20:30:55,100,available
286,3,Audi,Gern,2024,33681.0,38733.149999999994,10,Gießen,2025-07-10 04:31:54,114,sold
287,3,Audi,Auch,2021,40039.0,46044.85,4,Gießen,2023-04-19 06:03:53,13,sold
288,3,Audi,Meer,2024,28881.0,33213.149999999994,1,Gießen,2023-04-10 17:58:53,147,sold
289,3,Audi,Einige,2018,12788.0,,1,Gießen,2024-05-12 11:53:25,77,available
290,3,Audi,Trinken,2021,23137.0,26607.55,5,Gießen,2025-11-19 03:43:26,115,available
291,3,Audi,Fest,2021,24230.0,27864.499999999996,4,Gießen,2025-03-27 12:07:27,66,sold
292,3,Audi,Spaß,2018,35779.0,41145.85,2,Gießen,2024-05-06 16:45:54,93,sold
293,3,Audi,Vergessen,2018,37659.0,,7,Gießen,2025-12-13 16:00:42,98,available
294,3,Audi,Schon,2019,11058.0,12716.699999999999,5,Gießen,2024-04-23 08:00:04,135,sold
295,3,Audi,Tun,2022,28283.0,32525.449999999997,5,Gießen,2023-07-31 16:30:20,5,sold
296,3,Audi,Weit,2024,24277.0,27918.55,3,Gießen,2025-08-21 08:25:58,171,sold
297,3,Audi,Etwas,2021,28739.0,,3,Gießen,2023-08-01 19:23:13,47,available
298,3,Audi,Wichtig,2018,23139.0,,9,Gießen,2023-06-27 12:45:59,177,available
299,3,Audi,Papa,2022,15328.0,17627.199999999997,4,Gießen,2024-07-14 01:49:01,174,sold
300,3,Audi,Am,2021,48271.0,55511.649999999994,10,Gießen,2024-09-01 12:33:09,89,sold
301,3,Audi,Blume,2019,25832.0,,5,Gießen,2023-08-16 19:58:00,38,available
302,3,Audi,Glas,2022,42457.0,,9,Gießen,2024-10-31 09:34:53,161,available
303,3,Audi,Trinken,2023,33599.0,,8,Gießen,2023-11-12 14:18:03,68,available
304,3,Audi,Onkel,2023,33729.0,,7,Gießen,2024-12-11 07:14:21,33,available
305,3,Audi,Stelle,2022,22843.0,26269.449999999997,3,Gießen,2024-02-05 20:44:43,164,sold
306,3,Audi,Traurig,2023,43693.0,50246.95,6,Gießen,2025-11-23 11:51:33,37,sold
307,3,Audi,Verkaufen,2023,31105.0,35770.75,8,Gießen,2024-12-03 19:23:34,153,sold
308,3,Audi,Eigentlich,2020,18866.0,21695.899999999998,5,Gießen,2025-06-25 17:37:08,104,sold
309,3,Audi,Waschen,2022,30957.0,35600.549999999996,9,Gießen,2023-04-24 02:29:42,45,sold
310,3,Audi,Acht,2018,29559.0,,7,Gießen,2025-04-12 16:53:32,136,available
311,3,Audi,Bett,2022,48182.0,,4,Gießen,2024-10-14 20:14:23,150,available
312,3,Audi,Zeigen,2024,41315.0,47512.24999999999,3,Gießen,2025-12-07 23:56:40,81,available
313,3,Audi,Schiff,2024,43446.0,49962.899999999994,10,Gießen,2024-11-17 20:31:24,123,sold
314,3,Audi,Kommen,2021,15561.0,,5,Gießen,2023-12-08 21:31:05,99,available
315,3,Audi,Dick,2023,18230.0,,9,Gießen,2023-06-02 20:40:16,152,available
316,3,Audi,Papa,2023,36428.0,41892.2,2,Gießen,2025-07-31 16:40:28,25,sold
317,3,Audi,Helfen,2019,23054.0,26512.1,2,Gießen,2024-06-25 08:47:40,36,sold
318,3,Audi,Wenn,2021,33493.0,38516.95,5,Gießen,2024-12-10 08:20:52,76,sold
319,3,Audi,Fußball,2022,33418.0,38430.7,7,Gießen,2023-07-07 03:10:58,177,sold
320,3,Audi,Tragen,2023,22701.0,26106.149999999998,9,Gießen,2023-03-27 07:49:52,178,sold
321,3,Audi,Weinen,2024,23184.0,,4,Gießen,2025-07-24 14:26:50,32,available
322,3,Audi,Die,2018,39533.0,45462.95,3,Gießen,2024-08-16 20:06:12,112,sold
323,3,Audi,Zimmer,2019,14994.0,17243.1,9,Gießen,2024-03-05 16:49:45,165,sold
324,3,Audi,Fisch,2020,15331.0,,9,Gießen,2025-11-19 10:01:43,4,available
325,3,Audi,Was,2018,14748.0,16960.199999999997,5,Gießen,2023-06-22 00:23:48,40,sold
326,3,Audi,Bein,2024,22310.0,25656.499999999996,3,Gießen,2024-09-22 20:28:01,45,sold
327,3,Audi,Allein,2021,19756.0,22719.399999999998,10,Gießen,2023-12-26 20:06:19,64,sold
328,4,BMW,Geschenk,2020,19379.0,22285.85,3,Cottbus,2025-06-08 11:48:13,98,sold
329,4,BMW,Ein,2021,33568.0,38603.2,2,Cottbus,2025-05-26 15:31:25,142,sold
330,4,Volkswagen,Zurück,2023,20653.0,23750.949999999997,8,Cottbus,2025-10-10 11:21:33,169,available
331,4,Mercedes-Benz,Dazu,2018,16355.0,18808.25,1,Cottbus,2023-03-01 16:23:04,10,sold
332,4,Mercedes-Benz,Ja,2023,15092.0,,10,Cottbus,2024-07-27 11:53:55,5,available
333,4,Mercedes-Benz,Oben,2021,46652.0,53649.799999999996,7,Cottbus,2025-08-28 23:46:18,142,sold
334,4,Mercedes-Benz,Zurück,2018,22102.0,25417.3,2,Cottbus,2025-07-18 23:28:58,138,sold
335,4,BMW,Mit,2024,35904.0,,9,Cottbus,2023-11-18 06:32:46,146,available
336,4,Volkswagen,Warm,2024,17887.0,20570.05,5,Cottbus,2024-10-13 05:58:57,148,sold
337,4,Mercedes-Benz,Davon,2022,34373.0,39528.95,8,Cottbus,2023-06-23 20:27:06,57,sold
338,4,Volkswagen,Ganz,2024,15846.0,18222.899999999998,6,Cottbus,2023-09-26 11:47:18,38,sold
339,4,Volkswagen,Stein,2020,45318.0,52115.7,9,Cottbus,2023-08-08 23:23:06,106,sold
340,4,Mercedes-Benz,Zurück,2024,13442.0,15458.3,3,Cottbus,2025-02-04 00:23:28,23,sold
341,4,Mercedes-Benz,Junge,2018,40749.0,46861.35,1,Cottbus,2023-10-05 07:21:26,115,sold
342,4,Mercedes-Benz,Liegen,2021,11675.0,13426.249999999998,6,Cottbus,2025-03-20 08:44:33,46,sold
343,4,Volkswagen,Wie,2018,26143.0,30064.449999999997,2,Cottbus,2024-09-16 05:01:10,30,sold
344,4,Volkswagen,Vor,2019,48492.0,55765.799999999996,9,Cottbus,2026-01-02 09:54:44,112,available
345,4,BMW,Deshalb,2019,18449.0,21216.35,4,Cottbus,2024-04-13 02:46:36,29,sold
346,4,Volkswagen,Klettern,2019,37873.0,,8,Cottbus,2023-11-17 23:28:03,95,available
347,4,Mercedes-Benz,Spaß,2018,16260.0,,2,Cottbus,2025-02-06 03:53:17,156,available
348,4,BMW,Warm,2024,21453.0,24670.949999999997,4,Cottbus,2026-01-31 18:10:51,41,available
349,4,BMW,Sofort,2018,25214.0,,4,Cottbus,2025-01-02 07:10:59,159,available
350,4,Mercedes-Benz,Geben,2022,26491.0,30464.649999999998,5,Cottbus,2024-02-09 09:43:06,31,sold
351,4,BMW,Stark,2023,45504.0,52329.6,7,Cottbus,2023-04-03 11:52:19,174,sold
352,4,Volkswagen,Bald,2022,48886.0,56218.899999999994,5,Cottbus,2025-07-31 12:56:11,151,sold
353,4,Volkswagen,Ziehen,2022,47877.0,55058.549999999996,6,Cottbus,2024-04-17 11:34:09,31,sold
354,4,BMW,Doch,2019,22067.0,25377.05,9,Cottbus,2024-07-26 09:30:45,36,sold
355,4,Volkswagen,Fressen,2018,26413.0,,4,Cottbus,2024-07-10 04:35:15,83,available
356,4,BMW,Gegen,2021,16873.0,,1,Cottbus,2023-04-25 19:57:35,48,available
357,4,Mercedes-Benz,Weg,2024,42626.0,49019.899999999994,1,Cottbus,2024-07-02 05:46:04,13,sold
358,4,Volkswagen,Ich,2024,14515.0,16692.25,5,Cottbus,2024-10-25 02:44:59,180,sold
359,4,BMW,Eigentlich,2023,43330.0,49829.49999999999,7,Cottbus,2023-06-19 15:30:19,167,sold
360,4,Mercedes-Benz,Ende,2020,15456.0,17774.399999999998,3,Cottbus,2023-02-26 07:22:52,8,sold
361,4,Volkswagen,Nehmen,2024,31251.0,,9,Cottbus,2023-05-03 17:24:58,84,available
362,4,Volkswagen,Nehmen,2024,17398.0,20007.699999999997,1,Cottbus,2025-11-27 09:38:27,100,available
363,4,Mercedes-Benz,Da,2023,44719.0,51426.85,7,Cottbus,2025-10-18 18:46:38,166,available
364,4,BMW,Überall,2022,31508.0,36234.2,7,Cottbus,2024-04-07 22:38:39,83,sold
365,4,BMW,Rechnen,2020,34239.0,39374.85,2,Cottbus,2025-07-20 20:36:15,156,sold
366,4,Mercedes-Benz,Ruhig,2021,31536.0,36266.399999999994,10,Cottbus,2024-01-23 21:21:07,165,sold
367,4,Mercedes-Benz,Wünschen,2018,17598.0,20237.699999999997,5,Cottbus,2023-04-07 01:46:48,130,sold
368,4,Mercedes-Benz,Sich,2020,18926.0,,5,Cottbus,2025-02-04 20:36:06,35,available
369,4,Volkswagen,Zehn,2022,30515.0,,1,Cottbus,2025-11-04 05:23:26,29,available
370,4,BMW,Allein,2018,22095.0,25409.249999999996,6,Cottbus,2023-03-30 14:16:37,161,sold
371,4,Volkswagen,Neu,2023,11304.0,,6,Cottbus,2023-02-17 00:07:57,170,available
372,4,BMW,Vogel,2024,32912.0,37848.799999999996,1,Cottbus,2024-03-08 15:36:55,165,sold
373,4,Volkswagen,Zeitung,2023,31194.0,35873.1,8,Cottbus,2023-04-29 00:10:51,106,sold
374,4,BMW,Wünschen,2022,48385.0,55642.74999999999,5,Cottbus,2025-03-01 20:00:29,142,sold
375,4,Mercedes-Benz,Platz,2020,30915.0,35552.25,3,Cottbus,2024-12-23 18:08:00,68,sold
376,4,Volkswagen,Küche,2021,12735.0,14645.249999999998,10,Cottbus,2024-02-26 21:51:20,112,sold
377,4,Mercedes-Benz,Besser,2021,17593.0,20231.949999999997,6,Cottbus,2025-05-04 22:15:17,85,sold
378,4,Mercedes-Benz,Auto,2022,38770.0,,1,Cottbus,2023-12-04 00:40:56,41,available
379,4,Mercedes-Benz,Vogel,2024,13364.0,,5,Cottbus,2024-06-03 22:38:41,69,available
380,4,Volkswagen,Tun,2024,40332.0,,10,Cottbus,2024-05-12 19:55:08,98,available
381,4,BMW,Stunde,2019,38940.0,,9,Cottbus,2025-09-03 14:02:57,20,available
382,4,BMW,Was,2024,44844.0,51570.6,3,Cottbus,2024-04-24 18:13:12,144,sold
383,4,Mercedes-Benz,Dorf,2022,33274.0,38265.1,10,Cottbus,2025-12-12 20:53:31,94,available
384,4,Volkswagen,Rad,2020,49294.0,,1,Cottbus,2023-02-23 12:36:57,124,available
385,4,Mercedes-Benz,Im,2023,12730.0,14639.499999999998,3,Cottbus,2025-01-08 00:36:45,156,sold
386,4,BMW,Etwas,2018,14776.0,,4,Cottbus,2025-05-19 20:59:03,106,available
387,4,Volkswagen,Draußen,2022,47673.0,,7,Cottbus,2025-03-04 10:37:29,79,available
388,4,Volkswagen,Turnen,2021,47409.0,54520.35,9,Cottbus,2025-09-22 14:13:04,62,sold
389,4,Volkswagen,Hilfe,2018,38719.0,,10,Cottbus,2025-01-07 03:49:56,26,available
390,4,BMW,Frage,2018,32265.0,37104.75,9,Cottbus,2023-09-11 02:04:05,149,sold
391,4,Mercedes-Benz,Setzen,2022,25109.0,28875.35,10,Cottbus,2023-03-23 20:41:09,172,sold
392,4,Mercedes-Benz,Uhr,2019,37814.0,,9,Cottbus,2023-07-22 14:56:31,53,available
393,4,Volkswagen,Zu,2019,36893.0,42426.95,2,Cottbus,2024-10-14 08:11:53,75,sold
394,4,Mercedes-Benz,Papa,2023,42458.0,48826.7,4,Cottbus,2024-01-17 15:38:27,127,sold
395,4,Volkswagen,Freund,2020,23205.0,26685.749999999996,2,Cottbus,2025-02-06 00:38:37,114,sold
396,4,Volkswagen,Wort,2022,16351.0,18803.649999999998,2,Cottbus,2024-09-08 09:05:32,113,sold
397,4,Mercedes-Benz,Schwimmen,2019,15677.0,18028.55,5,Cottbus,2023-11-28 08:11:34,89,sold
398,4,Volkswagen,Will,2023,38528.0,,6,Cottbus,2023-04-19 21:21:33,118,available
399,4,Volkswagen,Am,2018,32315.0,37162.25,5,Cottbus,2025-10-29 08:42:58,154,available
400,4,Volkswagen,Fisch,2024,46143.0,,7,Cottbus,2025-09-18 06:28:37,67,available
401,4,BMW,Hund,2018,48305.0,,3,Cottbus,2024-05-06 07:10:53,122,available
402,4,Volkswagen,Vom,2022,43112.0,49578.799999999996,3,Cottbus,2023-07-27 13:54:04,101,sold
403,4,BMW,Acht,2024,22608.0,25999.199999999997,2,Cottbus,2024-06-09 12:43:54,42,sold
404,4,Volkswagen,Fahren,2020,31947.0,36739.049999999996,1,Cottbus,2023-03-22 12:49:19,43,sold
405,4,Mercedes-Benz,Will,2018,37496.0,43120.399999999994,6,Cottbus,2025-11-14 11:21:55,44,sold
406,4,Volkswagen,Bein,2019,21108.0,24274.199999999997,1,Cottbus,2024-02-29 16:29:48,68,sold
407,4,Volkswagen,Schaffen,2024,48017.0,55219.549999999996,2,Cottbus,2025-02-01 06:10:32,129,sold
408,4,Mercedes-Benz,Wagen,2024,16217.0,,9,Cottbus,2024-05-13 13:43:13,98,available
409,4,Volkswagen,Kalt,2019,19938.0,22928.699999999997,5,Cottbus,2023-04-16 11:55:34,141,sold
410,4,Volkswagen,Bald,2023,10842.0,12468.3,7,Cottbus,2024-12-24 23:22:25,23,sold
411,4,BMW,Schwarz,2020,21692.0,24945.8,6,Cottbus,2025-12-16 20:20:07,136,available
412,4,BMW,Zwischen,2018,42703.0,,8,Cottbus,2025-05-07 06:30:16,150,available
413,4,Mercedes-Benz,Vor,2020,14945.0,,10,Cottbus,2024-08-02 02:36:22,103,available
414,4,Mercedes-Benz,Lieb,2023,31049.0,,4,Cottbus,2024-04-17 09:39:18,123,available
415,4,BMW,Sache,2023,31726.0,36484.899999999994,8,Cottbus,2025-04-05 05:36:41,97,sold
416,4,Volkswagen,Machen,2019,42077.0,48388.549999999996,9,Cottbus,2023-09-17 18:17:38,175,sold
417,4,Mercedes-Benz,Stehen,2023,37281.0,42873.149999999994,7,Cottbus,2024-08-23 06:52:35,122,sold
418,4,Volkswagen,Wer,2021,45657.0,52505.549999999996,9,Cottbus,2025-02-21 17:49:25,89,sold
419,4,Mercedes-Benz,Heute,2022,35492.0,40815.799999999996,7,Cottbus,2024-11-23 21:53:00,33,sold
420,4,Volkswagen,Seit,2021,25810.0,29681.499999999996,6,Cottbus,2025-10-13 02:12:02,122,available
421,4,Volkswagen,Baum,2019,46561.0,,1,Cottbus,2024-10-20 22:25:12,134,available
422,4,BMW,Lustig,2022,20048.0,23055.199999999997,7,Cottbus,2023-05-29 08:37:36,112,sold
423,4,Volkswagen,Gut,2022,37133.0,42702.95,9,Cottbus,2023-04-27 17:12:28,68,sold
424,4,BMW,Garten,2020,19342.0,,1,Cottbus,2024-06-14 13:46:39,127,available
425,4,Volkswagen,Ihn,2020,45090.0,51853.49999999999,7,Cottbus,2024-08-18 15:13:21,71,sold
426,4,Volkswagen,Wetter,2019,22536.0,25916.399999999998,2,Cottbus,2023-10-18 19:22:12,43,sold
427,4,Volkswagen,Dürfen,2021,16085.0,18497.75,7,Cottbus,2025-07-01 10:58:53,62,sold
428,4,Volkswagen,Mich,2019,47113.0,54179.95,7,Cottbus,2024-06-05 10:21:33,31,sold
429,4,Volkswagen,Zwei,2021,49144.0,56515.6,5,Cottbus,2024-05-23 07:10:15,154,sold
430,4,BMW,Straße,2023,29396.0,33805.399999999994,10,Cottbus,2023-06-13 19:27:07,141,sold
431,4,Mercedes-Benz,Mögen,2023,18149.0,20871.35,1,Cottbus,2024-11-06 22:13:58,29,sold
432,4,Volkswagen,Davon,2018,32087.0,36900.049999999996,2,Cottbus,2025-10-29 00:52:59,2,sold
433,4,Volkswagen,Freund,2022,35576.0,40912.399999999994,2,Cottbus,2025-10-25 16:19:19,2,sold
434,4,BMW,Junge,2024,14967.0,,6,Cottbus,2025-12-20 15:38:04,169,available
435,4,Volkswagen,Und,2024,27321.0,31419.149999999998,3,Cottbus,2024-09-15 20:17:22,179,sold
436,4,Mercedes-Benz,Spiel,2022,16493.0,,3,Cottbus,2023-12-08 02:44:49,164,available
437,4,BMW,Verlieren,2024,31833.0,36607.95,5,Cottbus,2024-04-11 07:59:31,7,sold
438,4,Volkswagen,Kochen,2020,41693.0,47946.95,8,Cottbus,2023-07-24 15:32:28,139,sold
439,4,BMW,Selbst,2018,32127.0,36946.049999999996,1,Cottbus,2023-03-02 01:02:25,120,sold
440,4,BMW,Kalt,2019,23614.0,27156.1,9,Cottbus,2023-04-07 03:51:49,106,sold
441,4,BMW,Zahl,2023,42532.0,48911.799999999996,5,Cottbus,2023-05-07 10:18:20,73,sold
442,4,BMW,Fiel,2023,28858.0,,4,Cottbus,2024-12-07 03:24:00,174,available
443,4,BMW,Auto,2020,25563.0,29397.449999999997,8,Cottbus,2024-01-27 07:08:48,179,sold
444,4,Volkswagen,An,2023,36664.0,,3,Cottbus,2023-07-09 00:52:27,21,available
445,4,BMW,Leben,2023,30423.0,34986.45,7,Cottbus,2024-01-13 18:08:40,101,sold
446,4,BMW,Sommer,2019,23951.0,27543.649999999998,3,Cottbus,2024-09-26 15:39:32,10,sold
447,4,BMW,Früh,2019,34985.0,40232.75,6,Cottbus,2025-02-27 14:48:58,38,sold
448,4,Volkswagen,Letzte,2019,38953.0,44795.95,6,Cottbus,2024-07-01 04:59:44,94,sold
449,4,Volkswagen,Gewinnen,2019,45530.0,52359.49999999999,5,Cottbus,2023-12-27 20:01:41,9,sold
450,4,BMW,Zeigen,2023,22922.0,,8,Cottbus,2025-08-12 14:46:57,36,available
451,4,Mercedes-Benz,Küche,2023,37164.0,,7,Cottbus,2025-07-12 04:36:28,82,available
452,4,Volkswagen,Hinein,2023,10751.0,12363.65,6,Cottbus,2024-11-22 12:21:15,171,sold
453,4,BMW,Uns,2020,25734.0,29594.1,8,Cottbus,2023-12-29 13:33:23,70,sold
454,4,Mercedes-Benz,Bauer,2023,39794.0,,6,Cottbus,2023-07-06 17:40:06,37,available
455,4,Volkswagen,Ferien,2024,19154.0,,6,Cottbus,2025-03-17 05:31:27,54,available
456,4,Volkswagen,Mich,2024,12736.0,14646.4,2,Cottbus,2024-09-08 00:42:47,47,sold
457,4,Mercedes-Benz,Spiel,2024,46152.0,,6,Cottbus,2025-11-10 16:20:29,163,available
458,4,Mercedes-Benz,Reiten,2024,27785.0,31952.749999999996,8,Cottbus,2023-07-06 21:45:27,102,sold
459,4,Volkswagen,Boden,2020,45487.0,52310.049999999996,2,Cottbus,2025-10-03 11:33:01,38,sold
460,4,Mercedes-Benz,Brauchen,2022,17086.0,19648.899999999998,3,Cottbus,2025-02-22 09:34:07,126,sold
461,4,BMW,Hin,2018,46713.0,,8,Cottbus,2024-02-27 02:28:00,47,available
462,4,Mercedes-Benz,Voll,2020,10605.0,12195.749999999998,10,Cottbus,2023-11-13 22:57:52,100,sold
463,4,Mercedes-Benz,Etwas,2018,12829.0,14753.349999999999,9,Cottbus,2024-12-23 05:22:37,100,sold
464,4,BMW,Fisch,2023,36684.0,42186.6,6,Cottbus,2025-05-24 17:49:04,28,sold
465,4,Mercedes-Benz,Land,2018,11618.0,13360.699999999999,6,Cottbus,2024-04-01 03:04:03,32,sold
466,4,BMW,Reich,2024,27551.0,,7,Cottbus,2025-04-29 14:40:54,86,available
467,4,Volkswagen,Tisch,2019,31626.0,,3,Cottbus,2023-07-25 20:22:41,148,available
468,4,Volkswagen,Klein,2024,31875.0,36656.25,9,Cottbus,2025-07-13 08:10:54,80,sold
469,4,Mercedes-Benz,Es,2021,11984.0,13781.599999999999,10,Cottbus,2023-05-26 18:59:33,161,sold
470,4,Volkswagen,Auch,2018,25901.0,29786.149999999998,7,Cottbus,2024-05-02 14:16:53,166,sold
471,4,Mercedes-Benz,Besser,2022,35672.0,,9,Cottbus,2023-09-05 06:12:03,134,available
472,4,Mercedes-Benz,Anfangen,2024,16246.0,,1,Cottbus,2024-08-24 18:43:44,25,available
473,4,BMW,Ein,2023,46258.0,53196.7,5,Cottbus,2025-11-23 20:20:53,161,available
474,4,Mercedes-Benz,Steigen,2020,21399.0,24608.85,2,Cottbus,2024-05-29 11:52:30,78,sold
475,4,Mercedes-Benz,Auf,2019,13299.0,15293.849999999999,1,Cottbus,2024-09-21 11:11:21,69,sold
476,4,Volkswagen,Leise,2024,38568.0,44353.2,2,Cottbus,2025-03-31 15:16:18,16,sold
477,4,Volkswagen,Kommen,2023,44837.0,51562.549999999996,7,Cottbus,2023-09-16 17:09:42,175,sold
478,4,Volkswagen,Zehn,2018,23118.0,26585.699999999997,6,Cottbus,2025-08-24 14:46:47,63,sold
479,4,BMW,Fallen,2023,47503.0,54628.45,8,Cottbus,2023-02-17 06:34:55,111,sold
480,4,Volkswagen,Leute,2022,40787.0,46905.049999999996,6,Cottbus,2023-11-27 18:19:30,165,sold
481,4,Mercedes-Benz,Ob,2018,45110.0,51876.49999999999,6,Cottbus,2024-09-02 04:32:55,94,sold
482,4,Volkswagen,Anfangen,2021,21100.0,,2,Cottbus,2023-06-28 09:12:40,149,available
483,4,Volkswagen,Mama,2021,18185.0,20912.75,10,Cottbus,2023-03-12 03:48:44,19,sold
484,4,Volkswagen,Stark,2022,45173.0,51948.95,5,Cottbus,2024-01-23 12:54:18,119,sold
485,4,BMW,Ganz,2018,27315.0,31412.249999999996,7,Cottbus,2025-07-19 09:20:52,157,sold
486,4,BMW,Springen,2020,18445.0,21211.75,6,Cottbus,2024-03-29 02:16:32,68,sold
487,4,BMW,Fest,2021,14777.0,16993.55,6,Cottbus,2023-09-21 12:19:45,168,sold
488,4,Volkswagen,Fangen,2018,33538.0,,1,Cottbus,2025-02-25 23:49:52,33,available
489,4,Mercedes-Benz,Familie,2018,43084.0,49546.6,5,Cottbus,2026-01-02 07:30:09,102,available
490,4,Volkswagen,Etwas,2018,11374.0,,5,Cottbus,2025-08-20 14:21:59,36,available
491,4,Mercedes-Benz,Fußball,2024,39649.0,45596.35,10,Cottbus,2024-04-03 02:52:51,3,sold
492,4,Volkswagen,Natürlich,2019,47905.0,55090.74999999999,4,Cottbus,2023-12-10 03:49:50,104,sold
493,4,Volkswagen,Flasche,2022,26510.0,30486.499999999996,2,Cottbus,2024-11-10 00:39:16,19,sold
494,4,BMW,Plötzlich,2024,29228.0,33612.2,5,Cottbus,2024-04-29 22:14:37,32,sold
495,4,BMW,Trinken,2023,45456.0,52274.399999999994,10,Cottbus,2024-12-17 15:14:09,57,sold
496,4,Volkswagen,Opa,2024,13518.0,15545.699999999999,3,Cottbus,2023-10-15 04:40:09,79,sold
497,4,Volkswagen,Gestern,2022,43373.0,,8,Cottbus,2024-06-14 15:31:04,132,available
498,4,BMW,Frau,2018,22673.0,,1,Cottbus,2025-05-25 07:08:36,64,available
499,4,BMW,Fünf,2021,46098.0,53012.7,9,Cottbus,2024-05-28 06:25:58,139,sold
500,4,Mercedes-Benz,Kennen,2022,32191.0,,2,Cottbus,2024-04-26 11:14:28,141,available
501,4,BMW,Alt,2021,33676.0,,8,Cottbus,2025-03-17 05:30:52,72,available
502,4,BMW,Auto,2019,26032.0,,2,Cottbus,2025-06-22 00:32:37,2,available
503,4,BMW,Daran,2023,10805.0,12425.749999999998,9,Cottbus,2025-07-19 01:03:25,127,sold
504,4,Mercedes-Benz,Wollen,2024,25471.0,,4,Cottbus,2023-12-15 00:14:53,152,available
505,4,Mercedes-Benz,Doch,2020,37260.0,,3,Cottbus,2024-03-07 20:40:44,160,available
506,4,Volkswagen,Voll,2024,11971.0,,10,Cottbus,2025-07-13 09:05:39,142,available
507,4,Mercedes-Benz,Bringen,2022,21519.0,,4,Cottbus,2025-09-23 19:34:11,6,available
508,4,BMW,Heraus,2023,31522.0,36250.299999999996,8,Cottbus,2024-10-20 17:05:54,20,sold
509,4,Volkswagen,Von,2022,20197.0,23226.55,7,Cottbus,2024-09-25 23:02:56,117,sold
510,4,BMW,Minutenmir,2022,14088.0,16201.199999999999,5,Cottbus,2025-08-21 10:26:13,75,sold
511,4,Mercedes-Benz,Viel,2020,36428.0,41892.2,10,Cottbus,2024-04-09 23:37:09,108,sold
512,4,Mercedes-Benz,Wahr,2023,10787.0,12405.05,1,Cottbus,2024-04-07 14:42:05,34,sold
513,4,Volkswagen,Noch,2020,35121.0,40389.149999999994,5,Cottbus,2024-01-19 19:59:15,167,sold
514,4,BMW,Immer,2024,11887.0,,3,Cottbus,2024-01-09 06:36:14,30,available
515,4,Mercedes-Benz,Monat,2023,40841.0,46967.149999999994,5,Cottbus,2026-01-02 17:11:45,152,available
516,4,BMW,Arzt,2019,31940.0,,9,Cottbus,2025-10-02 11:46:38,67,available
517,4,BMW,Zeit,2019,34937.0,40177.549999999996,1,Cottbus,2025-04-01 20:30:37,36,sold
518,4,Volkswagen,Zehn,2021,17454.0,,10,Cottbus,2023-08-25 01:50:16,142,available
519,4,Volkswagen,Natürlich,2020,27998.0,32197.699999999997,1,Cottbus,2025-04-02 00:02:07,59,sold
520,4,Volkswagen,Mein,2018,26209.0,30140.35,3,Cottbus,2023-11-03 00:35:02,50,sold
521,4,BMW,Ihn,2021,35832.0,41206.799999999996,7,Cottbus,2024-09-07 07:45:41,99,sold
522,4,BMW,Jahr,2019,20501.0,23576.149999999998,9,Cottbus,2025-09-20 08:13:13,126,sold
